tau,window,target_lag,stale_lag_1,stale_lag_2,target_in_window,stale_1_in_window,stale_2_in_window,n_stale_in_window,competitor_in_window,unrelated_in_window,target_mass,stale_mass,competitor_mass,unrelated_mass,total_mass,target_mass_open_window,stale_mass_open_window,stale_clipped_fraction,target_share,stale_leakage,target_stale_ratio,top1_neuron,top1_correct,regime
4.162,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.146292,5.48586e-7,0.164533,0.0,0.310825,0.146292,5.48586e-7,0.0,0.470656,3.74993e-6,266671.0,2,false,soft_decay
4.162,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.146292,5.48586e-7,0.164533,2.00499e-16,0.310825,0.146292,5.48586e-7,0.0,0.470656,3.74993e-6,266671.0,2,false,soft_decay
4.162,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.146292,5.48586e-7,0.164533,2.00499e-16,0.310825,0.146292,5.48586e-7,0.0,0.470656,3.74993e-6,266671.0,2,false,soft_decay
4.162,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.146292,5.48586e-7,0.164533,2.00499e-16,0.310825,0.146292,5.48586e-7,0.0,0.470656,3.74993e-6,266671.0,2,false,soft_decay
5.278,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.186815,0.0,0.186815,0.219649,1.15754e-5,1.0,0.0,0.0,NaN,2,false,window_clipped
5.278,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.219649,0.0,0.186815,0.0,0.406464,0.219649,1.15754e-5,1.0,0.54039,0.0,Inf,1,true,selective_gate
5.278,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.219649,1.15602e-5,0.186815,0.0,0.406475,0.219649,1.15754e-5,0.00131667,0.540374,5.26276e-5,19000.4,1,true,soft_decay
5.278,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.219649,1.15602e-5,0.186815,0.0,0.406475,0.219649,1.15754e-5,0.00131667,0.540374,5.26276e-5,19000.4,1,true,soft_decay
5.278,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.219649,1.15754e-5,0.186815,0.0,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
5.278,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.219649,1.15754e-5,0.186815,0.0,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
5.278,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.219649,1.15754e-5,0.186815,0.0,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
5.278,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.219649,1.15754e-5,0.186815,4.0893601e-13,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
5.278,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.219649,1.15754e-5,0.186815,4.0893601e-13,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
5.278,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.219649,1.15754e-5,0.186815,4.0893601e-13,0.406475,0.219649,1.15754e-5,0.0,0.540374,5.2697e-5,18975.4,1,true,soft_decay
6.694,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.206503,0.0,0.206503,0.302674,0.000128716,1.0,0.0,0.0,NaN,2,false,window_clipped
6.694,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.302674,0.0,0.206503,0.0,0.509176,0.302674,0.000128716,1.0,0.594438,0.0,Inf,1,true,selective_gate
6.694,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.302674,0.000128029,0.206503,0.0,0.509304,0.302674,0.000128716,0.00533265,0.594288,0.000422816,2364.1,1,true,soft_decay
6.694,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.302674,0.000128029,0.206503,0.0,0.509304,0.302674,0.000128716,0.00533265,0.594288,0.000422816,2364.1,1,true,soft_decay
6.694,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.302674,0.000128716,0.206503,0.0,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
6.694,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.302674,0.000128716,0.206503,0.0,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
6.694,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.302674,0.000128716,0.206503,0.0,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
6.694,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.302674,0.000128716,0.206503,1.66923e-10,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
6.694,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.302674,0.000128716,0.206503,1.66923e-10,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
6.694,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.302674,0.000128716,0.206503,1.66923e-10,0.509305,0.302674,0.000128716,0.0,0.594287,0.000425082,2351.49,1,true,soft_decay
8.49,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.223479,0.0,0.223479,0.389736,0.000866486,1.0,0.0,0.0,NaN,2,false,window_clipped
8.49,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.389736,0.0,0.223479,0.0,0.613215,0.389736,0.000866486,1.0,0.635562,0.0,Inf,1,true,selective_gate
8.49,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.389736,0.00085267,0.223479,0.0,0.614068,0.389736,0.000866486,0.0159456,0.634679,0.00218304,457.078,1,true,soft_decay
8.49,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.389736,0.00085267,0.223479,0.0,0.614068,0.389736,0.000866486,0.0159456,0.634679,0.00218304,457.078,1,true,soft_decay
8.49,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.389736,0.000866486,0.223479,0.0,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
8.49,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.389736,0.000866486,0.223479,0.0,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
8.49,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.389736,0.000866486,0.223479,0.0,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
8.49,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.389736,0.000866486,0.223479,1.91071e-8,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
8.49,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.389736,0.000866486,0.223479,1.91071e-8,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
8.49,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.389736,0.000866486,0.223479,1.91071e-8,0.614082,0.389736,0.000866486,0.0,0.634665,0.00221833,449.789,1,true,soft_decay
10.77,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.237854,0.0,0.237854,0.475778,0.00395419,1.0,0.0,0.0,NaN,2,false,window_clipped
10.77,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.475778,0.0,0.237854,0.0,0.713632,0.475778,0.00395419,1.0,0.6667,0.0,Inf,1,true,selective_gate
10.77,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.475778,0.00380656,0.237854,0.0,0.717438,0.475778,0.00395419,0.0373353,0.663162,0.0079372,124.989,1,true,soft_decay
10.77,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.475778,0.00380656,0.237854,0.0,0.717438,0.475778,0.00395419,0.0373353,0.663162,0.0079372,124.989,1,true,soft_decay
10.77,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.475778,0.00395419,0.237854,0.0,0.717586,0.475778,0.00395419,0.0,0.663026,0.00824249,120.323,1,true,soft_decay
10.77,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.475778,0.00395419,0.237854,0.0,0.717586,0.475778,0.00395419,0.0,0.663026,0.00824249,120.323,1,true,soft_decay
10.77,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.475778,0.00395419,0.237854,0.0,0.717586,0.475778,0.00395419,0.0,0.663026,0.00824249,120.323,1,true,soft_decay
10.77,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.475778,0.00395419,0.237854,8.04587e-7,0.717587,0.475778,0.00395419,0.0,0.663025,0.00824249,120.323,1,true,soft_decay
10.77,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.475778,0.00395419,0.237854,8.04587e-7,0.717587,0.475778,0.00395419,0.0,0.663025,0.00824249,120.323,1,true,soft_decay
10.77,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.475778,0.00395419,0.237854,8.04587e-7,0.717587,0.475778,0.00395419,0.0,0.663025,0.00824249,120.323,1,true,soft_decay
13.66,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.249826,0.0,0.249826,0.556743,0.0133254,1.0,0.0,0.0,NaN,2,false,window_clipped
13.66,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.556743,0.0,0.249826,0.0,0.806569,0.556743,0.0133254,1.0,0.69026,0.0,Inf,1,true,selective_gate
13.66,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.556743,0.0123712,0.249826,0.0,0.818941,0.556743,0.0133254,0.0716094,0.679833,0.0217376,45.0033,1,true,soft_decay
13.66,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.556743,0.0123712,0.249826,0.0,0.818941,0.556743,0.0133254,0.0716094,0.679833,0.0217376,45.0033,1,true,soft_decay
13.66,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.556743,0.0133254,0.249826,0.0,0.819895,0.556743,0.0133254,0.0,0.679042,0.0233751,41.7806,1,true,soft_decay
13.66,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.556743,0.0133254,0.249826,0.0,0.819895,0.556743,0.0133254,0.0,0.679042,0.0233751,41.7806,1,true,soft_decay
13.66,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.556743,0.0133254,0.249826,0.0,0.819895,0.556743,0.0133254,0.0,0.679042,0.0233751,41.7806,1,true,soft_decay
13.66,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.556743,0.0133254,0.249826,1.53204e-5,0.81991,0.556743,0.0133254,0.0,0.679029,0.0233751,41.7806,1,true,soft_decay
13.66,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.556743,0.0133254,0.249826,1.53204e-5,0.81991,0.556743,0.0133254,0.0,0.679029,0.0233751,41.7806,1,true,soft_decay
13.66,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.556743,0.0133254,0.249826,1.53204e-5,0.81991,0.556743,0.0133254,0.0,0.679029,0.0233751,41.7806,1,true,soft_decay
17.32,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.259678,0.0,0.259678,0.630089,0.0354465,1.0,0.0,0.0,NaN,2,false,window_clipped
17.32,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
